result_id,cdm_name,result_type,package_name,package_version,group_name,group_level,strata_name,strata_level,variable_name,variable_level,estimate_name,estimate_type,estimate_value,additional_name,additional_level
1,CPRD,summarised_characteristics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Trimester,T3,percentage,percentage,33.9179455057939,overall,overall
1,CPRD,summarised_characteristics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Trimester,T3,percentage,percentage,23.9089184060721,overall,overall
1,CPRD,summarised_characteristics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Trimester,T3,percentage,percentage,23.4606883485949,overall,overall
1,CPRD,summarised_characteristics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Trimester,T3,percentage,percentage,33.9604891815616,overall,overall
1,CPRD,summarised_characteristics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Trimester,T3,percentage,percentage,33.9179455057939,overall,overall
1,CPRD,summarised_characteristics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Trimester,T3,percentage,percentage,23.9089184060721,overall,overall
1,CPRD,summarised_characteristics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Trimester,T3,percentage,percentage,23.4606883485949,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,min,numeric,15,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,min,numeric,15,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,min,numeric,17,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,min,numeric,17,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,min,numeric,15,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,min,numeric,15,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,min,numeric,17,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,min,numeric,17,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,q05,numeric,22,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,q05,numeric,22,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,q05,numeric,23,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,q05,numeric,23,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,q05,numeric,22,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,q05,numeric,22,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,q05,numeric,23,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,q05,numeric,23,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,q25,numeric,28,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,q25,numeric,28,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,q25,numeric,29,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,q25,numeric,29,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,q25,numeric,29,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,q25,numeric,29,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,q25,numeric,29,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,q25,numeric,29,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,median,numeric,32,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,median,numeric,32,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,median,numeric,32,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,median,numeric,32,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,median,numeric,32,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,median,numeric,32,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,median,numeric,32,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,median,numeric,32,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,q75,numeric,36,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,q75,numeric,36,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,q75,numeric,35,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,q75,numeric,35,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,q75,numeric,36,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,q75,numeric,36,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,q75,numeric,35,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,q75,numeric,35,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,q95,numeric,40,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,q95,numeric,40,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,q95,numeric,40,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,q95,numeric,40,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,q95,numeric,40,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,q95,numeric,40,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,q95,numeric,40,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,q95,numeric,40,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,max,numeric,50,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,max,numeric,50,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,max,numeric,47,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,max,numeric,47,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,max,numeric,49,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,max,numeric,49,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,max,numeric,47,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,max,numeric,47,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,mean,numeric,31.862652869238,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,mean,numeric,31.8512370811149,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,mean,numeric,32.0066413662239,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,mean,numeric,32.0053678560152,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,mean,numeric,31.8181248040138,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,mean,numeric,31.8130284998434,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,mean,numeric,32.0271979759646,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,mean,numeric,32.0299968424376,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Age,NA,sd,numeric,5.32877189402931,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Age,NA,sd,numeric,5.32385801507136,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Age,NA,sd,numeric,4.89312737598926,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Age,NA,sd,numeric,4.90268238962445,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Age,NA,sd,numeric,5.29750161238551,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Age,NA,sd,numeric,5.29988467548452,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Age,NA,sd,numeric,4.89464003773929,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Age,NA,sd,numeric,4.90536308086756,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Sex,Female,count,integer,3189,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Sex,Female,count,integer,3193,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Sex,Female,count,integer,3162,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Sex,Female,count,integer,3167,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Sex,Female,count,integer,3189,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Sex,Female,count,integer,3193,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Sex,Female,count,integer,3162,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Sex,Female,count,integer,3167,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Sex,Female,percentage,percentage,100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Sex,Female,percentage,percentage,100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Sex,Female,percentage,percentage,100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Sex,Female,percentage,percentage,100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Sex,Female,percentage,percentage,100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Sex,Female,percentage,percentage,100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Sex,Female,percentage,percentage,100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Sex,Female,percentage,percentage,100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,min,integer,371,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,min,integer,402,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,min,integer,380,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,min,integer,382,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,min,integer,377,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,min,integer,377,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,min,integer,381,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,min,integer,381,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,q05,integer,659,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,q05,integer,655,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,q05,integer,685,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,q05,integer,688,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,q05,integer,675,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,q05,integer,675,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,q05,integer,683,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,q05,integer,683,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,q25,integer,1428,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,q25,integer,1464,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,q25,integer,1380,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,q25,integer,1394,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,q25,integer,1387,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,q25,integer,1388,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,q25,integer,1321,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,q25,integer,1322,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,median,integer,3239,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,median,integer,3214,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,median,integer,3110,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,median,integer,3149,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,median,integer,3148,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,median,integer,3161,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,median,integer,3018,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,median,integer,3027,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,q75,integer,6571,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,q75,integer,6545,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,q75,integer,6669,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,q75,integer,6686,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,q75,integer,6565,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,q75,integer,6567,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,q75,integer,6700,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,q75,integer,6703,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,q95,integer,8263,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,q95,integer,8086,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,q95,integer,8272,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,q95,integer,8267,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,q95,integer,8312,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,q95,integer,8308,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,q95,integer,8466,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,q95,integer,8476,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,max,integer,11793,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,max,integer,11625,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,max,integer,12136,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,max,integer,12137,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,max,integer,11705,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,max,integer,11705,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,max,integer,12146,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,max,integer,12146,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,mean,numeric,3991.83254938852,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,mean,numeric,3975.32164108988,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,mean,numeric,3996.51075268817,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,mean,numeric,4011.1439848437,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,mean,numeric,3971.86641580433,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,mean,numeric,3975.43877231444,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,mean,numeric,4014.54554079696,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,mean,numeric,4025.65393116514,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Prior observation,NA,sd,numeric,2729.62915731118,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Prior observation,NA,sd,numeric,2695.0241137874,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Prior observation,NA,sd,numeric,2774.13851730069,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Prior observation,NA,sd,numeric,2775.05147541468,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Prior observation,NA,sd,numeric,2771.54026289078,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Prior observation,NA,sd,numeric,2770.72491217278,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Prior observation,NA,sd,numeric,2865.13373848957,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Prior observation,NA,sd,numeric,2875.49649978035,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Future observation,NA,min,integer,28,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Future observation,NA,min,integer,15,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Future observation,NA,min,integer,69,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Future observation,NA,min,integer,44,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,1,Future observation,NA,min,integer,10,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,1,Future observation,NA,min,integer,10,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,1,Future observation,NA,min,integer,36,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,1,Future observation,NA,min,integer,36,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,exposed,0,Future observation,NA,q05,integer,241,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,exposed,0,Future observation,NA,q05,integer,269,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,exposed,0,Future observation,NA,q05,integer,236,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,exposed,0,Future observation,NA,q05,integer,249,overall,overall
